allocation_id,transaction_id,fund_id,fund_name_raw,amount
264374447:2,264374447,fund_003,General Fund,400.0
264374448:1,264374448,fund_005,Missions (General),50.0
264374450:1,264374450,fund_005,Missions (General),40.0
264374452:1,264374452,fund_005,Missions (General),50.0
264374454:1,264374454,fund_005,Missions (General),39.61
264374455:1,264374455,fund_005,Missions (General),25.0
264374455:2,264374455,fund_003,General Fund,400.0
264374456:1,264374456,fund_005,Missions (General),17.71
264374458:1,264374458,fund_005,Missions (General),700.0
264374459:1,264374459,fund_005,Missions (General),50.0
264374461:1,264374461,fund_005,Missions (General),25.0
264374461:2,264374461,fund_003,General Fund,400.0
264374463:1,264374463,fund_005,Missions (General),50.0
264374467:1,264374467,fund_005,Missions (General),409.72
264374468:1,264374468,fund_005,Missions (General),25.0
264374468:2,264374468,fund_003,General Fund,300.0
264374469:1,264374469,fund_005,Missions (General),50.0
264374470:1,264374470,fund_005,Missions (General),25.0
264374470:2,264374470,fund_003,General Fund,400.0
264374474:1,264374474,fund_005,Missions (General),25.9
264374476:1,264374476,fund_005,Missions (General),25.0
264374476:2,264374476,fund_003,General Fund,400.0
264374478:1,264374478,fund_005,Missions (General),25.0
264374478:2,264374478,fund_003,General Fund,200.0
264374482:1,264374482,fund_005,Missions (General),50.0
264374483:1,264374483,fund_005,Missions (General),307.37
264374485:1,264374485,fund_005,Missions (General),50.0
264374489:1,264374489,fund_005,Missions (General),24.87
264374494:1,264374494,fund_005,Missions (General),50.0
264374496:1,264374496,fund_005,Missions (General),50.0
264374497:1,264374497,fund_005,Missions (General),25.9
264374499:1,264374499,fund_005,Missions (General),25.0
264374499:2,264374499,fund_003,General Fund,200.0
264374509:1,264374509,fund_005,Missions (General),25.0
264374509:2,264374509,fund_003,General Fund,200.0
264374512:1,264374512,fund_005,Missions (General),41.25
264374516:1,264374516,fund_005,Missions (General),320.0
264374521:1,264374521,fund_005,Missions (General),25.0
264374521:2,264374521,fund_003,General Fund,200.0
264456777:1,264456777,fund_002,Building Fund,300.0
264971630:1,264971630,fund_005,Missions (General),51.48
264971639:1,264971639,fund_005,Missions (General),409.72
264971864:1,264971864,fund_003,General Fund,90.0
264971869:1,264971869,fund_003,General Fund,90.0
264971871:1,264971871,fund_003,General Fund,80.0
264971873:1,264971873,fund_003,General Fund,90.0
264971874:1,264971874,fund_003,General Fund,90.0
264971878:1,264971878,fund_003,General Fund,90.0
264971880:1,264971880,fund_003,General Fund,90.0
264971881:1,264971881,fund_003,General Fund,90.0
264971884:1,264971884,fund_003,General Fund,90.0
264971887:1,264971887,fund_003,General Fund,80.0
264971888:1,264971888,fund_003,General Fund,90.0
264971889:1,264971889,fund_003,General Fund,80.0
264971891:1,264971891,fund_003,General Fund,90.0
264971894:1,264971894,fund_003,General Fund,90.0
264971896:1,264971896,fund_003,General Fund,90.0
264971897:1,264971897,fund_003,General Fund,80.0
264971899:1,264971899,fund_003,General Fund,90.0
264971901:1,264971901,fund_003,General Fund,90.0
264971902:1,264971902,fund_003,General Fund,90.0
264971906:1,264971906,fund_003,General Fund,90.0
264971912:1,264971912,fund_003,General Fund,90.0
264971913:1,264971913,fund_003,General Fund,90.0
264971914:1,264971914,fund_003,General Fund,90.0
264971918:1,264971918,fund_003,General Fund,90.0
264971919:1,264971919,fund_003,General Fund,90.0
264971921:1,264971921,fund_003,General Fund,90.0
264971922:1,264971922,fund_003,General Fund,80.0
264971924:1,264971924,fund_003,General Fund,90.0
264971927:1,264971927,fund_003,General Fund,90.0
264971929:1,264971929,fund_003,General Fund,90.0
264971933:1,264971933,fund_003,General Fund,90.0
264971937:1,264971937,fund_003,General Fund,90.0
264971938:1,264971938,fund_003,General Fund,90.0
264971939:1,264971939,fund_003,General Fund,80.0
264971943:1,264971943,fund_003,General Fund,90.0
264971946:1,264971946,fund_003,General Fund,90.0
264971948:1,264971948,fund_003,General Fund,90.0
264971952:1,264971952,fund_003,General Fund,80.0
264971954:1,264971954,fund_003,General Fund,90.0
264971957:1,264971957,fund_003,General Fund,90.0
264971960:1,264971960,fund_003,General Fund,90.0
264971961:1,264971961,fund_003,General Fund,90.0
264971963:1,264971963,fund_003,General Fund,90.0
264971965:1,264971965,fund_003,General Fund,80.0
264971969:1,264971969,fund_003,General Fund,90.0
264971972:1,264971972,fund_003,General Fund,90.0
264971975:1,264971975,fund_003,General Fund,90.0
264971976:1,264971976,fund_003,General Fund,90.0
264971980:1,264971980,fund_003,General Fund,90.0
264971982:1,264971982,fund_003,General Fund,90.0
264971988:1,264971988,fund_003,General Fund,90.0
264971989:1,264971989,fund_003,General Fund,90.0
264971991:1,264971991,fund_003,General Fund,90.0
264971992:1,264971992,fund_003,General Fund,90.0
264971995:1,264971995,fund_003,General Fund,90.0
264971996:1,264971996,fund_003,General Fund,90.0
264971998:1,264971998,fund_003,General Fund,90.0
264972001:1,264972001,fund_003,General Fund,90.0
264972004:1,264972004,fund_003,General Fund,90.0
264972006:1,264972006,fund_003,General Fund,90.0
264972010:1,264972010,fund_003,General Fund,90.0
264972011:1,264972011,fund_003,General Fund,90.0
264972015:1,264972015,fund_003,General Fund,90.0
264972017:1,264972017,fund_003,General Fund,90.0
264972018:1,264972018,fund_003,General Fund,90.0
264972020:1,264972020,fund_003,General Fund,90.0
264972021:1,264972021,fund_003,General Fund,90.0
264972022:1,264972022,fund_003,General Fund,90.0
264972026:1,264972026,fund_003,General Fund,90.0
264972029:1,264972029,fund_003,General Fund,90.0
264972030:1,264972030,fund_003,General Fund,90.0
264972032:1,264972032,fund_003,General Fund,90.0
264972033:1,264972033,fund_003,General Fund,90.0
264972038:1,264972038,fund_003,General Fund,90.0
264972040:1,264972040,fund_003,General Fund,90.0
264972042:1,264972042,fund_003,General Fund,90.0
264972043:1,264972043,fund_003,General Fund,90.0
264972045:1,264972045,fund_003,General Fund,90.0
264972046:1,264972046,fund_003,General Fund,90.0
264972048:1,264972048,fund_003,General Fund,90.0
264972050:1,264972050,fund_003,General Fund,90.0
264972052:1,264972052,fund_003,General Fund,90.0
264972053:1,264972053,fund_003,General Fund,90.0
264972055:1,264972055,fund_003,General Fund,90.0
264972056:1,264972056,fund_003,General Fund,90.0
264972059:1,264972059,fund_003,General Fund,90.0
264972126:1,264972126,fund_003,General Fund,150.0
264972126:2,264972126,fund_005,Missions (General),50.0
264972329:1,264972329,fund_005,Missions (General),409.72
264972350:1,264972350,fund_005,Missions (General),512.08
264972363:1,264972363,fund_005,Missions (General),1689.15
264972399:1,264972399,fund_005,Missions (General),200.0
264972403:1,264972403,fund_003,General Fund,353.0
264972403:2,264972403,fund_005,Missions (General),200.0
264972403:3,264972403,fund_005,Missions (General),100.0
264972410:1,264972410,fund_005,Missions (General),175.0
265950349:1,265950349,fund_003,General Fund,1.0
265964216:1,265964216,fund_003,General Fund,2.0
265964806:1,265964806,fund_003,General Fund,1.0
266853880:1,266853880,fund_003,General Fund,1.0
267236574:1,267236574,fund_003,General Fund,5000.0
267286077:1,267286077,fund_003,General Fund,33.3
267291874:1,267291874,fund_003,General Fund,378.0
267375615:1,267375615,fund_003,General Fund,200.0
267446905:1,267446905,fund_003,General Fund,204.7
267488830:1,267488830,fund_003,General Fund,250.0
267521575:1,267521575,fund_003,General Fund,300.0
267867844:1,267867844,fund_003,General Fund,1700.0
267929768:1,267929768,fund_003,General Fund,66.73
268042648:1,268042648,fund_003,General Fund,33.3
268335293:1,268335293,fund_003,General Fund,1.0
268482269:1,268482269,fund_003,General Fund,325.3
268687925:1,268687925,fund_003,General Fund,150.3
268694555:1,268694555,fund_004,Lottie Moon Christmas Offering,500.0
268694594:1,268694594,fund_001,Adopt-a-Family,200.0
268694644:1,268694644,fund_007,Missions | Kensington,100.0
268699592:1,268699592,fund_004,Lottie Moon Christmas Offering,102.5
269107147:1,269107147,fund_003,General Fund,50.0
269107440:1,269107440,fund_003,General Fund,50.0
269107613:1,269107613,fund_003,General Fund,25.86
269108505:1,269108505,fund_004,Lottie Moon Christmas Offering,700.0
269109231:1,269109231,fund_004,Lottie Moon Christmas Offering,50.3
269126063:1,269126063,fund_004,Lottie Moon Christmas Offering,100.3
269198543:1,269198543,fund_004,Lottie Moon Christmas Offering,102.5
269267827:1,269267827,fund_003,General Fund,33.3
269267961:1,269267961,fund_003,General Fund,80.0
269279124:1,269279124,fund_001,Adopt-a-Family,50.0
269435643:1,269435643,fund_003,General Fund,353.3
269506999:1,269506999,fund_003,General Fund,50.0
269934458:1,269934458,fund_003,General Fund,1000.0
269997957:1,269997957,fund_003,General Fund,150.3
270036002:1,270036002,fund_003,General Fund,445.0
270288701:1,270288701,fund_003,General Fund,1700.0
270289462:1,270289462,fund_003,General Fund,50.0
270289639:1,270289639,fund_003,General Fund,50.0
270289781:1,270289781,fund_003,General Fund,25.86
270291011:1,270291011,fund_003,General Fund,175.0
270291112:1,270291112,fund_003,General Fund,102.5
270291238:1,270291238,fund_003,General Fund,60.99
270318660:1,270318660,fund_004,Lottie Moon Christmas Offering,100.0
270326817:1,270326817,fund_003,General Fund,200.0
270332830:1,270332830,fund_003,General Fund,100.3
270458958:1,270458958,fund_003,General Fund,33.3
270459019:1,270459019,fund_003,General Fund,80.0
270459029:1,270459029,fund_003,General Fund,400.0
270646462:1,270646462,fund_003,General Fund,66.73
270646500:1,270646500,fund_007,Missions | Kensington,25.86
270655229:1,270655229,fund_003,General Fund,230.25
270828882:1,270828882,fund_003,General Fund,25.9
270828883:1,270828883,fund_003,General Fund,102.66
270828887:1,270828887,fund_003,General Fund,51.48
270828888:1,270828888,fund_003,General Fund,20.2
270828889:1,270828889,fund_003,General Fund,102.66
270828892:1,270828892,fund_003,General Fund,2047.39
270828893:1,270828893,fund_005,Missions (General),320.0
270828894:1,270828894,fund_003,General Fund,20.0
270828895:1,270828895,fund_003,General Fund,350.0
270828896:1,270828896,fund_003,General Fund,215.0
270828898:1,270828898,fund_003,General Fund,10.0
270866240:1,270866240,fund_003,General Fund,150.3
270866327:1,270866327,fund_003,General Fund,107.61
270922566:1,270922566,fund_003,General Fund,5000.0
271162681:1,271162681,fund_003,General Fund,50.0
271162928:1,271162928,fund_003,General Fund,50.0
271162996:1,271162996,fund_003,General Fund,25.86
271164180:1,271164180,fund_003,General Fund,175.0
271164281:1,271164281,fund_003,General Fund,102.5
271164355:1,271164355,fund_003,General Fund,60.99
271170419:1,271170419,fund_003,General Fund,300.0
271171920:1,271171920,fund_003,General Fund,335.0
271323420:1,271323420,fund_003,General Fund,33.3
271323478:1,271323478,fund_003,General Fund,80.0
271371416:1,271371416,fund_003,General Fund,200.0
271385852:1,271385852,fund_003,General Fund,400.3
271488204:1,271488204,fund_003,General Fund,51.41
271560755:1,271560755,fund_003,General Fund,30.97
271854605:1,271854605,fund_003,General Fund,51.41
271855292:1,271855292,fund_003,General Fund,250.0
271856025:1,271856025,fund_003,General Fund,102.5
271856907:1,271856907,fund_003,General Fund,51.41
271857079:1,271857079,fund_003,General Fund,100.3
271886813:1,271886813,fund_003,General Fund,35.3
271930742:1,271930742,fund_007,Missions | Kensington,100.0
271930742:2,271930742,fund_003,General Fund,200.0
271964581:1,271964581,fund_004,Lottie Moon Christmas Offering,51.41
271969276:1,271969276,fund_003,General Fund,420.0
272074857:1,272074857,fund_003,General Fund,150.3
272269626:1,272269626,fund_003,General Fund,204.7
272277331:1,272277331,fund_003,General Fund,1100.0
272426469:1,272426469,fund_003,General Fund,50.0
272426691:1,272426691,fund_003,General Fund,50.0
272426783:1,272426783,fund_003,General Fund,25.86
272428132:1,272428132,fund_003,General Fund,102.5
272428141:1,272428141,fund_003,General Fund,175.0
272428180:1,272428180,fund_003,General Fund,102.5
272428341:1,272428341,fund_003,General Fund,60.99
272430619:1,272430619,fund_003,General Fund,700.3
272486074:1,272486074,fund_003,General Fund,5.0
272576113:1,272576113,fund_003,General Fund,280.0
272663125:1,272663125,fund_003,General Fund,33.3
272663290:1,272663290,fund_003,General Fund,80.0
272663349:1,272663349,fund_003,General Fund,400.0
272797632:1,272797632,fund_003,General Fund,65.0
272803002:1,272803002,fund_003,General Fund,300.0
272904265:1,272904265,fund_003,General Fund,50.0
272904472:1,272904472,fund_003,General Fund,100.0
272904731:1,272904731,fund_003,General Fund,150.0
272905101:1,272905101,fund_003,General Fund,125.0
272905298:1,272905298,fund_003,General Fund,900.0
272905569:1,272905569,fund_003,General Fund,500.0
272905768:1,272905768,fund_003,General Fund,50.0
272906061:1,272906061,fund_003,General Fund,50.0
272906281:1,272906281,fund_003,General Fund,50.0
272906545:1,272906545,fund_003,General Fund,100.0
272906996:1,272906996,fund_002,Building Fund,200.0
272907485:1,272907485,fund_003,General Fund,50.0
272907833:1,272907833,fund_003,General Fund,50.0
272908030:1,272908030,fund_003,General Fund,700.0
272908381:1,272908381,fund_003,General Fund,100.0
272908800:1,272908800,fund_003,General Fund,500.0
272909021:1,272909021,fund_003,General Fund,305.0
272910991:1,272910991,fund_003,General Fund,100.0
272914130:1,272914130,fund_003,General Fund,100.0
272914337:1,272914337,fund_003,General Fund,1200.0
272914571:1,272914571,fund_003,General Fund,300.0
272914939:1,272914939,fund_003,General Fund,40.0
272915141:1,272915141,fund_003,General Fund,50.0
272915437:1,272915437,fund_003,General Fund,100.0
272915614:1,272915614,fund_003,General Fund,150.0
272916158:1,272916158,fund_003,General Fund,250.0
272916477:1,272916477,fund_003,General Fund,400.0
272916764:1,272916764,fund_003,General Fund,65.0
272916928:1,272916928,fund_003,General Fund,100.0
272917393:1,272917393,fund_003,General Fund,350.0
272917610:1,272917610,fund_003,General Fund,100.0
272917954:1,272917954,fund_003,General Fund,100.0
272918122:1,272918122,fund_003,General Fund,200.0
272918254:1,272918254,fund_003,General Fund,400.0
272918681:1,272918681,fund_003,General Fund,25.0
272918850:1,272918850,fund_003,General Fund,15.0
272923987:1,272923987,fund_003,General Fund,39.0
273023881:1,273023881,fund_003,General Fund,1700.0
273444099:1,273444099,fund_003,General Fund,150.3
273444138:1,273444138,fund_003,General Fund,107.61
273444790:1,273444790,fund_003,General Fund,51.41
273461672:1,273461672,fund_003,General Fund,306.9
273502351:1,273502351,fund_003,General Fund,100.0
273597788:1,273597788,fund_003,General Fund,335.3
273670363:1,273670363,fund_003,General Fund,82.06
273774528:1,273774528,fund_003,General Fund,325.3
273775712:1,273775712,fund_003,General Fund,50.0
273775913:1,273775913,fund_003,General Fund,50.0
273776029:1,273776029,fund_003,General Fund,25.86
273777176:1,273777176,fund_003,General Fund,175.0
273777250:1,273777250,fund_003,General Fund,102.5
273777370:1,273777370,fund_003,General Fund,60.99
273779479:1,273779479,fund_003,General Fund,700.3
273950321:1,273950321,fund_009,Women's Retreat scholarship fund,2.3
273957831:1,273957831,fund_003,General Fund,10000.0
273961796:1,273961796,fund_009,Women's Retreat scholarship fund,1.0
